Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alize Johnson,F,25,WAS,1,0,9.0,2.0,5.0,.400,0.0,1.0,.000,2.0,4.0,.500,.400,0.0,1.0,.000,5.0,3.0,8.0,0.0,0.0,0.0,3.0,0.0,4.0
B.J. Johnson,G,26,ORL,4,0,16.3,2.8,6.3,.440,1.0,2.5,.400,1.8,3.8,.467,.520,0.0,0.0,,1.5,2.3,3.8,0.0,0.0,0.3,0.0,1.0,6.5
Cameron Johnson,PF,25,PHO,33,1,24.6,3.8,8.5,.443,2.4,5.5,.429,1.4,3.0,.469,.582,1.1,1.4,.804,0.5,3.6,4.1,1.3,0.8,0.2,0.7,1.6,11.0
David Johnson,SG,20,TOR,2,0,1.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Johnson,PF,20,ATL,10,0,5.0,0.8,1.7,.471,0.2,0.6,.333,0.6,1.1,.545,.529,0.4,0.6,.667,0.0,1.3,1.3,0.1,0.0,0.0,0.2,0.3,2.2
James Johnson,PF,34,BRK,20,2,18.8,2.2,4.7,.473,0.3,1.0,.263,2.0,3.7,.527,.500,0.3,0.8,.375,1.0,3.2,4.2,2.0,0.5,0.5,0.7,2.4,5.0
Joe Johnson,G-F,40,BOS,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Keldon Johnson,SF,22,SAS,32,32,30.7,5.8,12.2,.478,1.6,3.3,.472,4.3,8.8,.481,.542,2.2,3.1,.697,1.1,5.5,6.6,1.7,0.9,0.1,1.3,1.8,15.3
Keon Johnson,SG,19,LAC,8,0,8.3,1.3,3.4,.370,0.3,0.6,.400,1.0,2.8,.364,.407,1.1,1.6,.692,0.3,1.1,1.4,0.8,0.5,0.1,0.5,1.6,3.9
Stanley Johnson,F,25,LAL,2,1,29.5,2.5,6.0,.417,0.5,3.5,.143,2.0,2.5,.800,.458,2.5,2.5,1.000,0.0,3.0,3.0,1.5,1.0,0.0,0.0,5.0,8.0
Tyler Johnson,G,29,PHI,3,0,12.7,1.3,3.3,.400,1.0,2.3,.429,0.3,1.0,.333,.550,0.0,0.0,,0.3,1.7,2.0,0.7,0.3,0.3,0.3,1.3,3.7
Nikola Jokić,C,26,DEN,28,28,32.7,10.1,18.1,.559,1.5,4.4,.350,8.6,13.7,.627,.602,4.0,5.2,.767,2.6,11.4,14.0,7.1,1.4,0.8,3.7,2.5,25.8
Carlik Jones,G,24,DAL,2,0,7.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,1.0,1.0,1.000,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
Damian Jones,C,26,SAC,19,0,11.7,1.7,2.9,.589,0.2,0.4,.429,1.6,2.6,.612,.616,1.2,1.6,.742,1.4,2.4,3.8,0.5,0.2,0.6,0.8,1.4,4.8
Derrick Jones Jr.,PF,24,CHI,23,2,17.9,2.5,4.4,.574,0.3,1.1,.308,2.2,3.3,.667,.614,1.3,1.6,.833,1.3,2.1,3.4,0.5,0.5,0.9,0.5,2.3,6.7
Herbert Jones,C,23,NOP,32,23,27.9,3.2,6.6,.476,0.5,1.3,.366,2.7,5.3,.503,.512,1.2,1.5,.796,1.2,2.4,3.7,1.8,1.3,1.0,1.1,3.2,8.0
Jemerrio Jones,F,26,LAL,2,0,7.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,1.0,0.5,1.5,0.0,0.5,0.0,0.0,1.0,2.0
Kai Jones,C,21,CHO,10,0,2.5,0.3,0.5,.600,0.0,0.1,.000,0.3,0.4,.750,.600,0.1,0.2,.500,0.1,0.4,0.5,0.1,0.0,0.0,0.4,0.1,0.7
Mason Jones,G,23,LAL,2,0,4.5,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.5,1.0,.500,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,2.5
Tre Jones,PG,22,SAS,31,0,11.6,1.6,3.3,.480,0.0,0.3,.111,1.5,3.0,.516,.485,0.5,0.5,1.000,0.4,1.6,2.0,2.2,0.3,0.0,0.6,0.9,3.7
Tyus Jones,PG,25,MEM,34,12,21.0,2.9,6.4,.450,0.9,2.4,.395,1.9,4.0,.482,.523,0.7,0.8,.889,0.3,2.2,2.5,4.0,0.9,0.1,0.8,0.4,7.4
DeAndre Jordan,C,33,LAL,27,18,13.2,2.1,3.1,.675,0.0,0.0,,2.1,3.1,.675,.675,0.4,0.6,.588,1.6,4.1,5.7,0.3,0.3,0.9,0.7,1.7,4.5
Cory Joseph,PG,30,DET,27,6,22.0,2.5,5.6,.447,0.7,2.0,.377,1.7,3.6,.485,.513,1.4,1.7,.830,0.3,1.7,2.0,3.6,0.8,0.2,1.5,1.7,7.1
Georgios Kalaitzakis,SF,23,MIL,9,0,5.3,0.6,1.2,.455,0.2,0.4,.500,0.3,0.8,.429,.545,0.4,1.0,.444,0.4,0.4,0.9,0.0,0.1,0.1,0.4,0.9,1.8
Frank Kaminsky,C,28,PHO,9,0,20.1,4.0,7.3,.545,0.6,1.7,.333,3.4,5.7,.608,.583,2.0,2.2,.900,1.2,3.3,4.6,1.4,0.9,0.8,0.6,1.6,10.6
Luke Kennard,SG,25,LAC,33,8,28.5,4.0,9.3,.432,2.7,6.2,.439,1.3,3.1,.417,.578,0.7,0.8,.857,0.2,3.3,3.5,1.9,0.7,0.1,0.8,1.5,11.5
George King,G-F,28,DAL,3,0,5.7,0.0,1.7,.000,0.0,1.3,.000,0.0,0.3,.000,.000,0.3,0.7,.500,0.0,1.7,1.7,0.0,0.0,0.0,0.3,1.0,0.3
Louis King,SF,22,SAC,5,0,11.0,1.8,5.2,.346,1.0,3.2,.313,0.8,2.0,.400,.442,1.2,1.4,.857,0.0,1.6,1.6,0.2,0.4,0.0,0.0,1.6,5.8
Corey Kispert,SF,22,WAS,29,3,15.4,1.8,4.2,.423,0.8,2.5,.306,1.0,1.8,.588,.512,0.6,0.8,.783,0.4,1.4,1.9,0.7,0.3,0.2,0.4,0.7,5.0
Maxi Kleber,PF,30,DAL,20,3,23.6,2.5,5.7,.430,1.5,4.1,.366,1.0,1.6,.594,.561,0.9,1.2,.739,1.2,4.7,5.9,1.0,0.4,0.8,0.6,2.2,7.3
Brandon Knight,G,30,DAL,3,0,18.0,3.0,6.7,.450,1.3,4.3,.308,1.7,2.3,.714,.550,2.7,2.7,1.000,0.0,2.3,2.3,2.7,0.3,0.0,1.3,1.7,10.0
Nathan Knight,PF,24,MIN,16,2,8.1,1.3,2.3,.568,0.1,0.3,.400,1.2,2.0,.594,.595,1.3,1.9,.700,0.9,1.6,2.5,0.6,0.1,0.4,0.5,1.3,4.1
Kevin Knox,SF,22,NYK,8,0,8.9,1.3,3.3,.385,1.0,2.4,.421,0.3,0.9,.286,.538,0.6,1.0,.625,0.6,1.1,1.8,0.4,0.3,0.0,0.3,0.3,4.1
John Konchar,SG,25,MEM,33,2,16.4,1.7,3.2,.528,0.6,1.4,.447,1.1,1.8,.593,.627,0.4,0.6,.600,1.2,2.8,4.0,1.3,0.8,0.2,0.5,1.2,4.4
Furkan Korkmaz,SG,24,PHI,30,7,21.8,3.1,8.2,.382,1.4,4.7,.296,1.7,3.5,.500,.467,0.9,1.1,.818,0.3,2.5,2.8,2.2,0.6,0.1,0.8,0.8,8.6
Luke Kornet,F,26,CLE,2,0,7.5,0.5,2.5,.200,0.0,0.5,.000,0.5,2.0,.250,.200,1.0,1.5,.667,1.0,0.5,1.5,0.5,0.0,0.5,0.0,0.5,2.0
Vit Krejci,SG,21,OKC,3,0,3.0,0.0,0.7,.000,0.0,0.7,.000,0.0,0.0,,.000,0.7,0.7,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.7
Arnoldas Kulboka,F,24,CHO,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Kuminga,SF,19,GSW,24,2,9.4,1.8,3.6,.494,0.4,1.3,.290,1.4,2.3,.607,.546,0.9,1.6,.564,0.3,1.2,1.5,0.3,0.3,0.1,0.7,1.0,4.9
Kyle Kuzma,PF,26,WAS,32,32,32.3,4.9,11.7,.416,1.8,5.7,.326,3.0,6.1,.500,.495,1.5,2.2,.671,0.9,7.0,7.9,2.8,0.6,0.7,1.8,2.1,13.1
Jeremy Lamb,SF,29,IND,26,0,14.3,2.2,6.0,.361,1.0,3.0,.342,1.1,2.9,.382,.448,1.6,1.7,.932,0.5,2.2,2.6,1.4,0.4,0.3,0.5,1.0,6.9
Jock Landale,C,26,SAS,16,0,7.0,1.9,3.0,.625,0.5,1.0,.500,1.4,2.0,.688,.708,0.7,0.8,.846,1.1,0.6,1.7,0.8,0.2,0.3,0.4,0.8,4.9
Romeo Langford,SG,22,BOS,27,4,19.5,1.9,4.7,.405,0.7,2.0,.333,1.2,2.7,.458,.476,0.5,0.7,.650,0.9,2.3,3.2,0.6,0.6,0.4,0.4,1.4,4.9
Zach LaVine,SF,26,CHI,29,29,35.1,9.7,19.5,.496,3.1,7.6,.406,6.6,11.9,.552,.574,4.0,4.8,.841,0.3,4.9,5.2,4.4,0.6,0.3,2.7,1.6,26.4
Jake Layman,SF,27,MIN,15,1,9.2,1.1,2.7,.400,0.3,1.3,.211,0.8,1.4,.571,.450,0.3,0.5,.714,0.3,1.2,1.5,0.3,0.3,0.2,0.4,0.5,2.7
Damion Lee,SG,29,GSW,25,2,20.8,3.1,7.0,.438,1.2,3.4,.349,1.9,3.6,.522,.523,1.1,1.2,.871,0.3,2.8,3.1,1.0,0.4,0.1,0.6,1.6,8.4
Saben Lee,PG,22,DET,15,0,15.5,2.2,5.6,.393,0.5,2.4,.222,1.7,3.2,.521,.440,1.1,1.5,.727,0.3,2.1,2.3,2.1,1.2,0.3,0.8,1.0,6.0
Alex Len,C,28,SAC,21,7,17.0,2.4,4.5,.526,0.3,0.7,.400,2.1,3.8,.550,.558,1.1,1.7,.639,1.2,3.0,4.2,1.0,0.2,1.0,1.1,3.0,6.1
Caris LeVert,SG,27,IND,26,26,29.8,6.6,15.2,.432,1.5,4.8,.312,5.1,10.4,.487,.481,2.4,3.0,.818,0.5,2.5,3.0,3.8,1.0,0.5,1.7,2.0,17.1
Kira Lewis Jr.,PG,20,NOP,24,0,14.2,2.5,6.1,.404,0.5,2.4,.224,1.9,3.7,.523,.449,0.4,0.5,.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9
Scottie Lewis,G,21,CHO,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,1.0,.500,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
Damian Lillard,PG,31,POR,27,27,36.6,7.7,19.0,.403,3.2,9.7,.328,4.5,9.3,.480,.486,5.4,6.0,.895,0.5,3.6,4.1,7.4,0.6,0.4,2.9,1.3,23.9
Nassir Little,SF,21,POR,28,9,24.0,3.2,6.6,.478,0.9,3.1,.299,2.3,3.5,.636,.548,1.6,2.2,.738,1.4,4.1,5.6,1.1,0.8,0.9,0.9,2.1,8.9
Isaiah Livers,F,23,DET,1,0,5.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Kevon Looney,C,25,GSW,34,34,19.2,2.5,4.5,.545,0.0,0.0,.000,2.5,4.5,.549,.545,1.0,1.6,.600,2.3,4.0,6.3,1.4,0.4,0.8,0.7,2.6,5.9
Brook Lopez,C,33,MIL,1,1,28.0,3.0,9.0,.333,2.0,4.0,.500,1.0,5.0,.200,.444,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,3.0,0.0,3.0,8.0
Robin Lopez,C,33,ORL,17,5,17.8,3.6,6.2,.575,0.0,0.2,.000,3.6,6.1,.592,.575,0.8,1.3,.591,2.2,1.5,3.7,2.0,0.1,0.6,1.4,1.9,7.9
Didi Louzada,SF,22,NOP,2,0,3.5,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,,.000,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
Kevin Love,PF,33,CLE,26,1,20.5,4.1,9.3,.440,2.4,5.7,.426,1.7,3.6,.462,.571,2.7,2.8,.932,1.2,6.1,7.3,2.0,0.3,0.2,1.1,1.2,13.2
Kyle Lowry,PG,35,MIA,31,31,34.6,4.8,11.1,.430,2.1,6.5,.327,2.6,4.6,.577,.526,2.2,2.7,.831,0.5,4.1,4.6,8.2,1.0,0.4,3.2,2.7,13.9
Timothé Luwawu-Cabarrot,SF,26,ATL,22,8,12.6,1.3,3.6,.367,0.9,2.4,.365,0.5,1.2,.370,.487,0.5,0.5,.909,0.2,1.2,1.4,0.6,0.3,0.1,0.3,1.3,4.0
Trey Lyles,PF,26,DET,31,1,17.3,2.7,6.4,.431,0.8,2.8,.302,1.9,3.6,.532,.497,2.1,2.5,.833,1.2,3.0,4.2,1.0,0.3,0.4,1.0,1.6,8.4
Théo Maledon,PG,20,OKC,17,0,12.7,0.8,3.4,.246,0.4,2.1,.171,0.5,1.3,.364,.298,1.2,1.4,.870,0.4,1.3,1.7,0.9,0.4,0.1,0.9,0.9,3.2
Sandro Mamukelashvili,PF,22,MIL,17,2,11.6,1.4,3.2,.444,0.6,1.6,.407,0.8,1.6,.481,.546,0.2,0.3,.600,1.1,1.2,2.3,0.6,0.2,0.2,0.4,0.7,3.6
Terance Mann,SF,25,LAC,33,9,29.1,3.8,8.0,.473,1.0,2.7,.378,2.8,5.3,.523,.538,1.5,1.8,.787,1.5,3.8,5.3,2.5,0.5,0.1,1.1,2.4,10.1
Tre Mann,PG,20,OKC,23,2,16.4,2.8,6.8,.408,1.0,2.7,.371,1.8,4.1,.432,.481,0.6,0.9,.700,0.4,1.6,2.0,0.6,0.5,0.3,0.7,1.6,7.2
Boban Marjanović,C,33,DAL,16,0,5.9,2.2,3.5,.625,0.1,0.2,.333,2.1,3.3,.642,.634,0.5,1.0,.500,0.4,1.4,1.9,0.1,0.0,0.1,0.7,1.2,4.9
Lauri Markkanen,PF,24,CLE,25,25,30.0,5.0,12.1,.413,2.0,6.3,.312,3.0,5.8,.521,.493,1.7,2.0,.843,1.2,4.1,5.3,1.3,0.8,0.4,0.9,1.7,13.7
Naji Marshall,SF,24,NOP,19,0,11.0,1.0,3.2,.311,0.2,1.3,.125,0.8,1.9,.432,.336,1.3,1.5,.862,0.7,2.1,2.8,1.1,0.4,0.2,1.0,1.1,3.5
Caleb Martin,SF,26,MIA,25,3,20.3,3.1,6.2,.500,0.9,2.4,.361,2.2,3.7,.591,.571,1.0,1.6,.615,0.9,2.3,3.2,1.0,0.9,0.6,0.6,1.4,8.0
Cody Martin,SF,26,CHO,30,5,27.4,3.4,6.7,.500,1.1,2.3,.500,2.2,4.5,.500,.584,1.3,1.7,.731,1.4,3.0,4.4,2.7,1.4,0.5,0.7,1.7,9.1
Kelan Martin,SF,26,IND,26,1,16.3,2.6,6.2,.416,0.7,2.6,.279,1.8,3.6,.516,.475,0.3,0.5,.692,0.6,1.3,2.0,0.8,0.5,0.3,0.5,1.3,6.2
Kenyon Martin Jr.,SF,21,HOU,32,0,18.1,3.2,5.9,.537,0.5,1.7,.321,2.6,4.2,.622,.582,0.9,1.5,.592,0.8,2.6,3.4,1.3,0.4,0.5,0.5,1.1,7.8
Garrison Mathews,SG,25,HOU,20,15,28.9,3.5,8.3,.422,2.6,6.9,.370,1.0,1.4,.679,.575,2.0,2.5,.800,0.7,3.0,3.6,0.8,0.8,0.5,0.7,3.0,11.6
Wesley Matthews,SG,35,MIL,8,0,15.9,2.1,4.1,.515,1.3,2.8,.455,0.9,1.4,.636,.667,0.1,0.4,.333,0.5,1.1,1.6,0.6,0.3,0.4,0.3,1.4,5.6
Tyrese Maxey,PG,21,PHI,31,30,34.6,6.3,13.3,.470,1.2,3.2,.360,5.1,10.1,.505,.513,2.8,3.3,.871,0.4,3.0,3.4,4.5,0.7,0.6,1.3,2.2,16.5
Skylar Mays,SG,24,ATL,11,2,9.3,1.6,2.8,.581,0.3,1.0,.273,1.4,1.8,.750,.629,0.5,0.5,1.000,0.4,1.0,1.4,0.7,0.3,0.0,0.5,0.3,4.1
Miles McBride,PG,21,NYK,10,0,6.9,1.1,3.0,.367,0.4,1.5,.267,0.7,1.5,.467,.433,0.3,0.3,1.000,0.2,0.6,0.8,1.2,0.6,0.1,0.0,0.7,2.9
CJ McCollum,SG,30,POR,24,24,35.3,8.0,18.8,.424,3.2,8.2,.393,4.8,10.6,.447,.509,1.5,2.1,.700,1.1,3.0,4.1,4.5,1.1,0.7,1.9,2.1,20.6
T.J. McConnell,PG,29,IND,24,6,24.2,3.8,7.5,.503,0.3,1.0,.280,3.5,6.5,.538,.522,0.5,0.6,.800,0.8,2.5,3.3,4.8,1.0,0.4,1.2,1.8,8.4
Jaden McDaniels,PF,21,MIN,31,15,26.6,3.1,7.5,.411,0.9,3.4,.267,2.2,4.1,.532,.472,0.7,0.8,.808,1.4,3.3,4.6,1.1,1.0,0.6,1.0,3.5,7.7
Jalen McDaniels,SF,24,CHO,28,1,17.4,2.5,4.8,.522,1.0,2.3,.415,1.5,2.5,.623,.623,0.9,1.3,.649,0.8,3.0,3.7,1.1,0.4,0.4,0.7,1.9,6.8
Doug McDermott,PF,30,SAS,25,25,24.8,4.4,9.4,.470,2.1,5.2,.411,2.3,4.3,.542,.583,0.6,0.9,.727,0.4,2.1,2.5,1.4,0.2,0.1,0.7,1.4,11.6
JaVale McGee,C,34,PHO,33,9,16.1,4.5,6.8,.659,0.0,0.1,.250,4.4,6.6,.667,.661,1.4,2.0,.697,2.4,4.9,7.3,0.7,0.3,0.8,1.5,2.6,10.3
Cameron McGriff,F,24,POR,1,0,13.0,1.0,5.0,.200,1.0,2.0,.500,0.0,3.0,.000,.300,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0
Rodney McGruder,SG,30,DET,14,0,7.9,0.8,1.9,.407,0.1,0.9,.167,0.6,1.1,.600,.444,0.2,0.3,.750,0.6,1.1,1.7,0.5,0.0,0.1,0.5,0.6,1.9
Alfonzo McKinnie,F,29,CHI,3,0,25.0,3.0,6.7,.450,2.0,4.0,.500,1.0,2.7,.375,.600,0.0,0.7,.000,1.0,1.3,2.3,1.0,0.3,0.7,0.7,2.7,8.0
JaQuori McLaughlin,PG,24,DAL,4,0,2.8,0.0,0.5,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0
Jordan McLaughlin,PG,25,MIN,23,2,12.4,0.8,3.0,.279,0.2,1.1,.160,0.7,1.9,.349,.309,0.7,1.0,.682,0.3,1.0,1.3,2.4,0.6,0.0,0.8,0.5,2.5
Ben McLemore,SG,28,POR,17,0,13.1,2.2,5.0,.447,1.8,4.3,.425,0.4,0.7,.583,.629,0.4,0.4,.857,0.3,0.8,1.1,0.6,0.4,0.0,0.6,0.9,6.6
De'Anthony Melton,SG,23,MEM,30,13,24.1,3.9,9.4,.415,1.7,4.9,.342,2.2,4.5,.493,.504,1.0,1.4,.732,1.0,3.2,4.2,2.7,1.7,0.7,1.6,1.8,10.5
Sam Merrill,SG,25,MEM,6,0,9.7,1.3,4.0,.333,1.2,3.8,.304,0.2,0.2,1.000,.479,0.3,0.7,.500,0.2,1.0,1.2,0.7,0.0,0.0,0.3,0.5,4.2
Chimezie Metu,C,24,SAC,22,16,23.9,3.5,8.6,.405,0.9,3.8,.241,2.6,4.9,.533,.458,1.2,1.5,.765,0.8,5.8,6.6,1.0,0.9,0.8,1.0,1.5,9.1
Khris Middleton,SF,30,MIL,25,25,31.1,6.2,14.8,.423,2.2,6.1,.359,4.0,8.6,.468,.497,3.8,4.3,.870,0.6,4.7,5.3,5.0,1.1,0.2,3.1,2.1,18.4
C.J. Miles,G-F,34,BOS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Patty Mills,PG,33,BRK,32,18,30.5,5.1,11.3,.452,3.4,7.7,.441,1.7,3.6,.474,.602,0.8,0.9,.897,0.3,1.8,2.1,2.6,0.6,0.2,1.1,1.4,14.4
Paul Millsap,PF,36,BRK,23,0,10.9,1.2,3.4,.354,0.3,1.1,.231,1.0,2.3,.415,.392,0.5,0.7,.706,1.1,2.3,3.4,1.0,0.2,0.3,0.4,2.0,3.2
Shake Milton,PG,25,PHI,25,6,25.4,4.3,9.6,.444,1.0,3.0,.320,3.3,6.6,.500,.494,1.6,1.9,.854,0.5,2.6,3.1,2.9,0.7,0.4,1.2,2.1,11.2
Davion Mitchell,PG,23,SAC,29,1,25.7,3.9,9.8,.396,1.2,3.9,.307,2.7,5.9,.456,.458,0.7,1.0,.667,0.6,2.0,2.6,3.6,0.7,0.2,1.1,2.2,9.7
Donovan Mitchell,SG,25,UTA,31,31,32.8,9.4,20.5,.457,3.2,9.4,.337,6.2,11.1,.558,.534,3.5,4.0,.872,0.9,2.9,3.8,5.0,1.6,0.2,3.0,2.4,25.4
Evan Mobley,PF,20,CLE,26,26,33.5,5.6,11.5,.485,0.6,1.7,.341,5.0,9.8,.510,.510,2.3,3.0,.782,1.7,6.6,8.3,2.4,0.9,1.8,1.6,2.2,14.1
Malik Monk,SG,23,LAL,30,3,24.7,3.9,8.5,.459,1.8,4.9,.367,2.1,3.6,.583,.565,1.0,1.1,.853,0.4,2.4,2.8,2.2,0.7,0.3,1.3,1.4,10.6
Greg Monroe,C-F,31,MIN,2,0,23.5,4.0,6.0,.667,0.0,0.0,,4.0,6.0,.667,.667,1.0,1.5,.667,1.5,6.0,7.5,5.0,1.0,2.0,1.5,3.0,9.0
Moses Moody,SG,19,GSW,22,1,6.5,0.7,2.2,.333,0.2,1.2,.148,0.5,1.0,.571,.375,0.2,0.3,.571,0.1,0.8,0.9,0.3,0.1,0.2,0.2,0.5,1.8
Xavier Moon,G,27,LAC,1,0,12.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
Matt Mooney,G,24,NYK,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Ja Morant,PG,22,MEM,23,23,32.3,8.9,18.6,.478,1.5,4.3,.350,7.3,14.2,.517,.519,4.5,5.8,.774,1.3,4.2,5.5,6.8,1.5,0.3,3.2,1.3,23.7
Juwan Morgan,F,24,TOR,1,0,27.0,2.0,3.0,.667,1.0,2.0,.500,1.0,1.0,1.000,.833,0.0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0
Marcus Morris,PF,32,LAC,14,14,29.5,5.3,12.1,.435,2.1,5.5,.390,3.1,6.6,.473,.524,1.8,2.1,.833,0.5,4.3,4.8,2.2,0.5,0.3,1.4,2.2,14.5
Markieff Morris,PF,32,MIA,10,0,18.7,3.2,7.0,.457,0.8,2.2,.364,2.4,4.8,.500,.514,0.5,0.5,1.000,1.3,1.5,2.8,1.4,0.3,0.1,1.2,2.2,7.7
Monte Morris,PG,26,DEN,32,32,30.0,5.2,10.9,.479,1.6,4.3,.380,3.6,6.6,.542,.553,0.6,0.7,.783,0.3,2.5,2.8,4.3,0.7,0.2,1.2,1.5,12.6
Emmanuel Mudiay,G,25,SAC,2,0,5.5,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,1.5,2.0,.750,0.0,0.0,0.0,2.0,0.5,0.0,0.5,0.5,1.5
Mychal Mulder,PG,27,ORL,15,2,13.0,1.3,4.5,.299,0.9,3.1,.283,0.5,1.4,.333,.396,0.1,0.1,1.000,0.1,1.3,1.4,0.2,0.3,0.1,0.5,0.8,3.7
Ade Murkey,G,24,SAC,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Murphy III,SF,21,NOP,33,0,13.7,1.3,4.0,.336,1.0,2.9,.340,0.3,1.0,.324,.462,0.3,0.4,.846,0.6,1.5,2.2,0.6,0.3,0.1,0.3,1.0,4.0
Dejounte Murray,PG,25,SAS,31,31,34.2,7.5,17.0,.438,1.4,4.1,.341,6.1,12.9,.469,.479,1.5,2.2,.696,1.2,7.2,8.4,8.8,2.0,0.4,2.3,2.0,17.8
Mike Muscala,C,30,OKC,26,0,13.8,2.5,5.3,.475,1.6,3.6,.441,1.0,1.8,.543,.622,1.5,1.7,.864,0.4,2.8,3.2,0.5,0.3,0.5,0.4,1.2,8.1
Svi Mykhailiuk,SF,24,TOR,31,5,18.8,2.5,6.1,.413,1.1,3.4,.324,1.4,2.7,.524,.503,0.7,0.9,.852,0.5,2.0,2.5,1.3,0.7,0.1,0.8,1.4,6.9
Abdel Nader,SF,28,PHO,14,0,10.4,0.9,2.5,.343,0.3,1.0,.286,0.6,1.5,.381,.400,0.4,0.7,.600,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.4,2.4
Larry Nance Jr.,PF,29,POR,33,7,22.4,2.7,5.1,.524,0.5,1.6,.296,2.2,3.5,.632,.571,0.8,1.2,.610,1.5,4.1,5.6,1.7,1.0,0.4,0.8,1.7,6.6
RJ Nembhard Jr.,SG,22,CLE,4,0,4.8,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,0.0,0.5,0.5,2.0,0.0,0.0,0.3,0.3,2.0
Aaron Nesmith,SF,22,BOS,27,1,10.9,1.2,3.4,.352,0.6,2.3,.238,0.6,1.0,.607,.434,0.3,0.3,.778,0.3,1.4,1.7,0.4,0.3,0.0,0.6,1.4,3.2
Raul Neto,PG,29,WAS,31,0,20.2,3.1,7.0,.449,0.5,1.7,.259,2.7,5.2,.512,.481,1.1,1.5,.729,0.2,1.9,2.0,2.6,0.8,0.0,1.2,1.6,7.8
Georges Niang,PF,28,PHI,30,5,23.4,3.8,8.5,.449,2.0,5.1,.396,1.8,3.3,.530,.569,0.9,1.0,.871,0.2,2.4,2.6,1.4,0.6,0.3,0.8,2.4,10.5
Daishen Nix,SG,19,HOU,2,0,13.5,2.5,4.0,.625,0.5,1.5,.333,2.0,2.5,.800,.688,0.0,0.0,,0.0,1.5,1.5,2.0,1.5,0.0,1.5,0.0,5.5
Zeke Nnaji,PF,21,DEN,20,0,14.9,2.1,4.5,.456,1.0,2.1,.452,1.1,2.4,.458,.561,1.0,1.6,.613,0.9,2.1,3.0,0.4,0.2,0.3,0.4,1.6,6.0
Nerlens Noel,C,27,NYK,17,10,23.1,1.3,2.5,.512,0.0,0.1,.000,1.3,2.4,.537,.512,0.9,1.1,.833,2.2,3.6,5.8,0.8,1.1,1.5,0.9,2.6,3.5
Jaylen Nowell,SG,22,MIN,20,0,12.1,2.6,5.9,.441,0.9,2.1,.405,1.8,3.8,.461,.513,0.5,0.7,.692,0.3,1.3,1.6,1.5,0.5,0.3,0.4,0.7,6.5
Frank Ntilikina,PG,23,DAL,25,4,15.1,1.8,4.9,.358,0.9,2.6,.333,0.9,2.3,.386,.447,0.8,0.8,1.000,0.2,1.4,1.6,1.5,0.7,0.1,0.7,1.4,5.2
